Bi,La,Sr,Ca,Ti,Mg,Mn,Zr,Hf
0.8839014,0.008943581,0.10713945,1.5600475e-05,0.44613963,0.4505034,0.048938397,0.00015512586,0.05426348
0.8821042,0.003462171,0.11441868,1.5002684e-05,0.4344403,0.42077494,0.075650044,0.00033960657,0.06879505
0.841031,0.0014100551,0.15754603,1.2885824e-05,0.38385978,0.39379358,0.11350788,0.0014457272,0.10739306
0.845373,0.0037490842,0.1508677,1.0298759e-05,0.4240189,0.43198088,0.07493732,0.0009421167,0.06812094
0.8472994,0.0038507015,0.14883943,1.04366045e-05,0.5056286,0.48363173,0.0035008856,0.0029351087,0.0043036602
0.8530945,0.0022047048,0.14468773,1.3096271e-05,0.48963612,0.5028348,0.0030320103,0.00042054724,0.004076521
0.9088807,0.015372887,0.07572085,2.5538693e-05,0.48158106,0.5128038,0.0041709063,1.0350008e-05,0.00143389
0.90293944,0.008649432,0.08839031,2.0850972e-05,0.47404727,0.50986624,0.008099119,8.625341e-05,0.007901199
0.9020639,0.0076435045,0.0902722,2.0349415e-05,0.4595476,0.45374098,0.04425666,0.0011530428,0.04130156
0.891402,0.010158692,0.09842196,1.7329845e-05,0.46103764,0.47876537,0.029933961,0.0001543429,0.030108806
0.89334273,0.008327497,0.098311596,1.8174627e-05,0.4360546,0.43757114,0.064034805,0.00018887286,0.06215066
0.9131844,0.002054942,0.08474453,1.6082286e-05,0.44326165,0.43505222,0.064377666,0.00024966136,0.05705891
0.87934166,0.0016578704,0.118985616,1.4847737e-05,0.4245923,0.4207469,0.07801397,0.0001692101,0.07647752
0.8955456,0.02480494,0.07963395,1.5509146e-05,0.46145877,0.47651905,0.027233722,0.00011848251,0.034670036
0.92495066,0.002314289,0.07271759,1.7383367e-05,0.47254795,0.48251858,0.02344313,0.00021748575,0.021272928
0.9024966,0.036852024,0.060623694,2.7609845e-05,0.46585754,0.4777031,0.023241844,9.937678e-05,0.033098064
0.896809,0.0135547705,0.08961705,1.9108425e-05,0.39240146,0.47729176,0.0026110017,0.013233727,0.114462115
0.8666622,0.0020814892,0.13124219,1.4138509e-05,0.39332834,0.38952547,0.11379339,0.00020029844,0.10315243
0.847922,0.0017466956,0.15031773,1.350408e-05,0.46782517,0.47685647,0.029082878,0.00021723943,0.02601832
0.8644179,0.0072447984,0.1283249,1.2330499e-05,0.38313416,0.3871636,0.122511335,0.0002562712,0.106934726
0.85401976,0.0031947617,0.1427738,1.17238205e-05,0.37901,0.38811773,0.12736204,0.00554784,0.099962406
0.85135764,0.0075599803,0.14107232,1.0057253e-05,0.37265158,0.38807148,0.12468953,0.00031266405,0.11427478
0.840199,0.002617127,0.15717304,1.0810516e-05,0.4365197,0.4234921,0.072337,0.00041729177,0.067233875
0.8439019,0.0022405914,0.15384576,1.176478e-05,0.3921464,0.40817803,0.08195599,0.0003464966,0.11737316
0.86784583,0.010883393,0.12125958,1.1189913e-05,0.43647656,0.4150706,0.057204172,0.00019983055,0.091048956
0.88178164,0.0059320475,0.11227123,1.5153691e-05,0.3864997,0.38658962,0.122217454,0.00021780387,0.104475394
0.9240452,0.00065183715,0.0752853,1.7731008e-05,0.4473427,0.44567388,0.055370063,0.00021882028,0.051394463
0.91070384,0.0146114975,0.07465858,2.6018646e-05,0.5013116,0.47233066,0.012462152,0.0006334903,0.013262236
0.90611607,0.029560791,0.064295374,2.7715898e-05,0.48647603,0.46729654,0.022932924,0.00038371075,0.022910822
0.8963731,0.03688996,0.06671941,1.751576e-05,0.41874555,0.40949526,0.082202874,0.00016844684,0.08938795
0.8964007,0.022442514,0.08114033,1.6544971e-05,0.3879661,0.44604445,0.040628914,0.0008215576,0.12453905
0.89100796,0.04717416,0.06180226,1.5681439e-05,0.40049058,0.46087706,0.021609228,0.0009772555,0.11604586
0.895843,0.047904294,0.05623391,1.8822084e-05,0.38268122,0.3999315,0.100781105,0.00033677765,0.11626944
0.9075496,0.04026662,0.052145608,3.8208476e-05,0.41264147,0.40708217,0.07366936,0.0002352803,0.10637169
0.91934955,0.0025518108,0.078081496,1.7062854e-05,0.41088203,0.4187222,0.05611601,0.00034329796,0.11393637
0.92672163,0.014839336,0.058407735,3.1348955e-05,0.37205872,0.3935355,0.11685524,0.00036415437,0.11718645
0.92370147,0.012611217,0.06365963,2.7626207e-05,0.37576565,0.4504239,0.008220762,0.041249137,0.124340534
0.9098861,0.020688144,0.06939713,2.8659926e-05,0.38175493,0.44776717,0.0016023202,0.053133998,0.11574161
0.91258943,0.042799525,0.04456136,4.9720544e-05,0.3821495,0.4119022,0.00025311814,0.100018285,0.10567699
0.90948945,0.03509785,0.055372845,3.9889183e-05,0.3640976,0.4151137,0.027017888,0.06369648,0.13007437
0.90075976,0.045559343,0.053656485,2.4394181e-05,0.39440024,0.47581425,0.0016567549,0.013102195,0.11502658
0.89804196,0.025001865,0.076938435,1.7784561e-05,0.41516036,0.45222756,0.020290615,0.00079266174,0.11152879
0.90459657,0.041638672,0.053731713,3.3099033e-05,0.40277052,0.3998186,0.094132274,0.0002064667,0.10307213
0.9012638,0.02731855,0.071395785,2.1932832e-05,0.40696642,0.46931297,0.009539928,0.0017286682,0.11245196
0.8759583,0.009149635,0.11487805,1.39552185e-05,0.41255546,0.4044958,0.08899592,0.00017472061,0.093778186
0.8920145,0.048356477,0.05961264,1.6401735e-05,0.4318585,0.45360413,0.003273936,0.0035270706,0.107736394
0.8909874,0.032122746,0.076876946,1.2907675e-05,0.39869636,0.46284467,0.020715639,0.0010542974,0.11668904
0.8939918,0.027176518,0.078817,1.4595544e-05,0.48310027,0.41565266,0.00581037,0.0010511954,0.0943855
0.89920145,0.045635,0.05514104,2.2460683e-05,0.59788346,0.35160723,0.002297435,0.00050604314,0.047705855
0.89669937,0.047501624,0.055779558,1.9442554e-05,0.52137923,0.42777514,0.0071470174,0.00022482086,0.043473832
0.8926222,0.04578664,0.061573997,1.710699e-05,0.5091541,0.40223923,0.0041071135,0.0010173077,0.08348225
0.8948361,0.032208093,0.07294032,1.5449685e-05,0.3839387,0.43832886,0.044992182,0.0045561735,0.1281841
0.8951473,0.045552656,0.05928105,1.8948629e-05,0.38550448,0.4762694,0.0043724026,0.01719128,0.11666236
0.8940953,0.049388167,0.05649914,1.7331602e-05,0.37220824,0.41097948,0.0017102708,0.10376666,0.111335315
0.89242417,0.045500524,0.062058315,1.6907628e-05,0.3740041,0.42425787,0.006248849,0.07355629,0.12193298
0.8984955,0.051820368,0.04966391,2.025369e-05,0.3550637,0.3853137,0.0012874994,0.15790766,0.1004275
0.90110236,0.05377451,0.045098126,2.4897972e-05,0.36766547,0.40134054,0.000567881,0.12678188,0.10364417
0.90114015,0.04827586,0.050560962,2.3064662e-05,0.48029134,0.27938938,0.000103877755,0.118801706,0.12141371
0.9093438,0.05150005,0.039114352,4.186714e-05,0.47072092,0.41792113,0.001559751,0.005743796,0.10405444
0.91123205,0.050449412,0.038271043,4.75005e-05,0.38276264,0.38390923,0.12450539,0.00023493853,0.10858775
0.9157254,0.050411668,0.033779867,8.303937e-05,0.3959409,0.40449947,0.08263699,0.0003206521,0.11660195
0.92181605,0.04990011,0.028119203,0.00016476426,0.40007848,0.41383073,0.10006864,0.007617721,0.078404374
0.9274344,0.047011975,0.02524354,0.00030998053,0.38956213,0.395938,0.11361021,0.00397226,0.09691741
0.9251092,0.039928906,0.0348422,0.00011976644,0.3884125,0.39631808,0.12373359,0.0095226,0.08201328
0.92655,0.04988684,0.02313812,0.00042511788,0.40240064,0.39015815,0.023482265,0.18300675,0.0009521571
0.9307892,0.030226024,0.03891355,7.121446e-05,0.3485402,0.33791566,0.07573441,0.23767196,0.00013774491
0.93278456,0.046792295,0.019373871,0.0010492009,0.32655835,0.31087524,0.12720688,0.23520459,0.00015487683
0.90802515,0.06778393,0.0070802495,0.017110765,0.34577894,0.34239122,0.10321911,0.2085503,6.0525585e-05
0.91398007,0.056030635,0.02986537,0.00012391353,0.35174343,0.34691715,0.1285159,0.17278555,3.7881e-05
0.90275633,0.05720197,0.040003248,3.84317e-05,0.35742268,0.3520981,0.11806901,0.17237398,3.623974e-05
0.9205032,0.049324322,0.030037984,0.00013449624,0.35514116,0.35153893,0.10337165,0.1899046,4.357991e-05
0.93753964,0.032106385,0.030249417,0.00010448661,0.37154472,0.36401948,0.0881609,0.17623922,3.5724017e-05
0.94551265,0.037286866,0.016389864,0.00081064197,0.36577028,0.35848963,0.06726048,0.20842642,5.3208903e-05
0.9314771,0.049579762,0.0066824094,0.012260727,0.35391572,0.3503988,0.105862975,0.1897786,4.3960117e-05
0.9389695,0.04617798,0.008552313,0.006300207,0.36701247,0.36041218,0.073345535,0.19918394,4.5914196e-05
0.9266476,0.055552095,0.016738696,0.0010616404,0.37701014,0.37353384,0.058780376,0.19063531,4.0344494e-05
0.9397737,0.038327698,0.021419961,0.00047864433,0.38022584,0.37805295,0.06958988,0.17209725,3.3960543e-05
0.93414384,0.04873891,0.0073811556,0.009736123,0.38581762,0.38799798,0.04984419,0.17630464,3.55216e-05
0.91317064,0.048268937,0.0019070543,0.036653407,0.3814367,0.3803257,0.06534123,0.1728622,3.4147444e-05
0.9365276,0.049231134,0.00043671296,0.013804518,0.38679802,0.38821262,0.059520017,0.1654369,3.245002e-05
0.89659077,0.05084003,0.0008572074,0.051712006,0.3895053,0.39285812,0.040294457,0.17730571,3.6471185e-05
0.92677134,0.04431123,0.00086554955,0.028051965,0.39219007,0.39302075,0.013893344,0.20083117,6.469109e-05
0.9441459,0.042030644,0.0019736965,0.011849709,0.37683976,0.3715728,0.017632466,0.23383129,0.00012379145
0.93511945,0.047114413,0.0042708935,0.013495133,0.38391694,0.38561496,0.0501717,0.18025957,3.67997e-05
0.9592734,0.030676566,0.009561297,0.0004887595,0.38537684,0.38774714,0.022419252,0.20440066,5.600031e-05
0.94416887,0.029843122,0.025896614,9.1378715e-05,0.38138032,0.3738321,0.09868951,0.14606914,2.8877845e-05
0.9427653,0.0337011,0.023320483,0.00021310597,0.38001046,0.37287217,0.09540724,0.15168038,2.9688044e-05
0.996498,0.0023586408,0.001126091,1.7211889e-05,0.39000797,0.38904294,0.07398352,0.1469365,2.901512e-05
0.99944264,0.00042897993,0.00012102543,7.296874e-06,0.41918144,0.41518548,0.0031545057,0.1623584,0.00012017235
0.99969923,0.00018886419,0.00011114926,7.227145e-07,0.39222863,0.3918636,0.07422588,0.14165339,2.8407161e-05
0.99995184,2.8795423e-05,1.920138e-05,1.3345486e-07,0.4015852,0.40075713,0.062272377,0.13535795,2.7417896e-05
0.9597482,0.019060133,0.021152884,3.8762908e-05,0.40056968,0.4014694,0.025403172,0.172519,3.8656013e-05
0.9426407,0.031573545,0.025660966,0.00012474497,0.41275918,0.40733403,0.045918424,0.13396141,2.6968628e-05
0.93584317,0.040932294,0.022743927,0.00048062962,0.4087655,0.40535554,0.047780346,0.138071,2.7604354e-05
0.929935,0.03762878,0.032295138,0.00014104476,0.39727396,0.3930703,0.099915296,0.10971168,2.8796367e-05
0.94995314,0.011160891,0.038850907,3.501534e-05,0.39590725,0.39192018,0.10064298,0.11150069,2.885975e-05
0.9599002,0.018701782,0.021360109,3.790294e-05,0.3933635,0.38949624,0.09014877,0.12696356,2.7970817e-05
0.9601965,0.012244144,0.02753056,2.8875698e-05,0.39259738,0.38808182,0.091491185,0.12780155,2.8017717e-05
0.99900454,0.000559201,0.0004347296,1.5251327e-06,0.39520296,0.39094397,0.10423764,0.109586224,2.9253624e-05
0.9487942,0.025051236,0.026106475,4.8205868e-05,0.37760597,0.36765817,0.11723412,0.13747321,2.8512542e-05
0.9357705,0.033756495,0.030352117,0.000120877194,0.3849172,0.37474117,0.110755764,0.12955725,2.8638899e-05
0.9484444,0.039469976,0.009271645,0.0028139732,0.38823524,0.3803507,0.10828331,0.12310228,2.8491604e-05
0.93690586,0.036542013,0.026360467,0.00019166266,0.38917872,0.38284892,0.11183016,0.11611328,2.8876491e-05
0.92618096,0.041840367,0.03182648,0.00015211072,0.3873643,0.37878385,0.11032009,0.12350319,2.8578224e-05
0.9256963,0.041012898,0.03315482,0.00013592248,0.38647854,0.37874228,0.099491626,0.13525921,2.8296898e-05
0.9514435,0.0030370702,0.04549597,2.3479908e-05,0.3915411,0.38608828,0.093989596,0.12835297,2.8102868e-05
0.95433015,0.0017131936,0.04393607,2.0555432e-05,0.38879845,0.38306862,0.090836935,0.1372677,2.8265325e-05
0.9581638,0.0004925144,0.041324448,1.9209345e-05,0.38455215,0.3769505,0.0997438,0.13872524,2.8287652e-05
0.9347724,0.023463873,0.0417084,5.5437482e-05,0.37846205,0.36933514,0.10639129,0.14578253,2.9015004e-05
0.9381831,0.024622899,0.03713719,5.666902e-05,0.38384777,0.37591115,0.10140207,0.1388107,2.8306018e-05
0.9264282,0.035554465,0.03792372,9.367007e-05,0.3843279,0.37681115,0.0994884,0.13934433,2.8293405e-05
0.9158984,0.03511942,0.04892851,5.3651333e-05,0.39445245,0.39144588,0.09050462,0.123569146,2.7966702e-05
0.9233355,0.040781684,0.035780936,0.000101916194,0.4097337,0.40171507,0.09743044,0.091092154,2.8662129e-05
0.93587387,0.02964909,0.03439989,7.708065e-05,0.39762315,0.39410025,0.09427006,0.11397826,2.821598e-05
0.9473593,0.0057327184,0.046880104,2.7950256e-05,0.39220712,0.39003053,0.0792326,0.13850161,2.819229e-05
0.9457475,0.018352222,0.035859384,4.0885363e-05,0.4210321,0.41181022,0.045929294,0.12120296,2.5435676e-05
0.94329464,0.024590185,0.032070644,4.4517812e-05,0.39351267,0.39096966,0.07922185,0.13626766,2.8156785e-05
0.97352594,0.017297843,0.009098105,7.809947e-05,0.42832592,0.41540006,0.031997975,0.12424917,2.6838632e-05
0.9441763,0.035298463,0.020137902,0.00038727856,0.40181002,0.3983493,0.078586206,0.1212273,2.7191893e-05
0.93469685,0.044951126,0.019356012,0.0009960296,0.42646325,0.4197185,0.06386309,0.089930326,2.4800383e-05
0.92976236,0.05154975,0.008451135,0.010236762,0.40125299,0.39651585,0.09949011,0.10271204,2.9011624e-05
0.9278118,0.052190796,0.019188266,0.00080904,0.39478567,0.38871744,0.11735374,0.09911189,3.1232346e-05
0.929658,0.0526031,0.015682211,0.0020566937,0.41122457,0.3919917,0.15072882,0.04602084,3.3977103e-05
0.9215247,0.04821882,0.030122655,0.00013377833,0.41579786,0.3943827,0.15782267,0.03196277,3.4015455e-05
0.9072601,0.05562358,0.03706581,5.0363884e-05,0.41164613,0.39098138,0.15322553,0.044112176,3.4813555e-05
0.9315258,0.04929824,0.017777607,0.0013983531,0.41133118,0.39598006,0.1347242,0.057932217,3.240114e-05
0.9201251,0.062384155,0.00985161,0.0076390975,0.41575676,0.4014027,0.113254465,0.0695553,3.071919e-05
0.9170347,0.062169377,0.020289324,0.0005066348,0.41438752,0.40675718,0.080366775,0.09846195,2.6559774e-05
0.90119785,0.081170306,0.0076527507,0.009979214,0.4166161,0.40685698,0.090031326,0.08646798,2.7567068e-05
0.9025696,0.07597838,0.0061308676,0.015321178,0.43433136,0.43064848,0.11418345,0.020810386,2.6276406e-05
0.88791037,0.06874669,0.0025208998,0.040822025,0.41363418,0.40466627,0.09238538,0.08928627,2.7914793e-05
0.9221626,0.06084796,0.010530709,0.0064587696,0.42107013,0.4076222,0.0973619,0.073917374,2.837102e-05
0.89510936,0.06437393,0.003817514,0.036699172,0.4097386,0.39878723,0.11253449,0.07890878,3.0823976e-05
0.88861185,0.064578034,0.0027586725,0.04405138,0.4020146,0.3973159,0.09349881,0.107142486,2.8257162e-05
0.9429128,0.042575162,0.011685329,0.002826771,0.41320974,0.40560088,0.08438293,0.096779376,2.7060756e-05
0.9312267,0.049321953,0.018184006,0.0012674438,0.40285358,0.40193206,0.055569805,0.13961653,2.7993847e-05
0.91551894,0.05453618,0.029817685,0.00012713084,0.4059254,0.40001366,0.080109075,0.11392494,2.6925918e-05
0.9270444,0.056376237,0.0147318635,0.0018475525,0.4279578,0.41639578,0.07992538,0.075694956,2.602849e-05
0.925324,0.051738482,0.022548571,0.0003889055,0.43668345,0.42595756,0.07154218,0.06579202,2.4815921e-05
0.9280798,0.0393193,0.032439813,0.00016106588,0.4171771,0.40997082,0.061147686,0.11167928,2.5022688e-05
0.9065254,0.04963091,0.043812826,3.0757845e-05,0.41695595,0.40063,0.12272751,0.059655726,3.0849398e-05
0.90278345,0.043051727,0.054135386,2.9338895e-05,0.41021693,0.39677152,0.12579583,0.06718331,3.2424843e-05
0.91762775,0.039221417,0.043086164,6.472438e-05,0.41786307,0.40279546,0.15604815,0.02326174,3.147699e-05
0.9127673,0.04235289,0.044829626,5.0212657e-05,0.41828927,0.4043433,0.15551567,0.02182075,3.105552e-05
0.9186224,0.052910827,0.0283068,0.000159991,0.42512336,0.4206716,0.15374371,0.00041864038,4.281586e-05
0.9147477,0.056726333,0.028375395,0.00015047689,0.42059863,0.41778195,0.16078073,0.00080079545,3.7872087e-05
0.88626754,0.057615556,0.0022847953,0.053832125,0.41634342,0.4129431,0.16675587,0.003925354,3.2178228e-05
0.9162435,0.062123563,0.02118703,0.0004459458,0.42369404,0.42380607,0.15017587,0.0022945954,2.9454392e-05
0.90541446,0.0783722,0.008976807,0.007236438,0.4225201,0.42260534,0.15165791,0.0031877798,2.8909079e-05
0.9250007,0.058797535,0.014736751,0.0014649056,0.4315882,0.43547273,0.12946934,0.0034446064,2.5114377e-05
0.89197546,0.06110342,0.0032182224,0.0437029,0.42909735,0.42886865,0.1306599,0.011348012,2.6025074e-05
0.9103664,0.066273086,0.0076861624,0.01567435,0.41661236,0.39817095,0.14299686,0.042187613,3.2230382e-05
0.9389436,0.045789726,0.0055607464,0.009705891,0.41751742,0.40253156,0.15529342,0.024626164,3.1470034e-05
0.91977537,0.04549557,0.0012765499,0.03345259,0.42552656,0.42633796,0.14618066,0.0019255695,2.9201432e-05
0.94307226,0.033967666,0.022722702,0.00023729597,0.4407611,0.43731052,0.12170571,0.00017836188,4.434565e-05
0.9512388,0.027536727,0.021151898,7.254013e-05,0.42853156,0.430431,0.13978459,0.0012229214,2.9833796e-05
0.96808034,0.017570842,0.014302033,4.678808e-05,0.42015085,0.41594836,0.15092598,0.012946383,2.8478156e-05
0.95907325,0.028669968,0.012030953,0.0002258223,0.4184578,0.40407458,0.10596576,0.07147208,2.9684363e-05
0.96242046,0.031796545,0.0041690716,0.0016139357,0.41661194,0.4050717,0.0992575,0.07903001,2.8827468e-05
0.9980767,0.0009114032,0.0010102924,1.6986194e-06,0.41602877,0.39924797,0.15443315,0.030257812,3.2236014e-05
0.9999974,1.874664e-06,7.2603785e-07,2.9207913e-08,0.426244,0.42571273,0.14739397,0.00061325094,3.617751e-05
0.9999933,3.5625994e-06,3.1478053e-06,3.335819e-08,0.42403558,0.42420396,0.15013202,0.0015976124,3.0822637e-05
0.9999956,3.9558395e-06,5.053507e-07,4.33605e-08,0.44001362,0.4353041,0.12443182,0.00020606536,4.4328408e-05
0.99994886,3.2854397e-05,1.8120958e-05,1.7551645e-07,0.44360182,0.4408404,0.115262605,0.0002560503,3.9147493e-05
0.99999297,4.912041e-06,2.0816392e-06,5.980567e-08,0.44562545,0.44150066,0.112651534,0.00017809536,4.4222754e-05
0.99999535,3.9561633e-06,7.436927e-07,5.5744724e-08,0.46957737,0.4674685,0.0438643,0.019065388,2.4457655e-05
0.99999785,1.4265249e-06,7.5061615e-07,2.3596703e-08,0.43501833,0.42551237,0.059403405,0.080041945,2.400725e-05
0.9999975,1.6020302e-06,9.2573845e-07,2.3826487e-08,0.41210783,0.4055439,0.06819108,0.11413157,2.571978e-05
0.9999969,2.1415615e-06,9.166541e-07,3.1283847e-08,0.40723726,0.40073904,0.09228118,0.099714465,2.8054636e-05
0.99999785,1.6455648e-06,4.239198e-07,2.2955536e-08,0.42364275,0.41638863,0.055161923,0.10478229,2.448449e-05
0.999998,1.3767079e-06,5.6763e-07,2.2102586e-08,0.4362833,0.4254573,0.071604334,0.06663025,2.48318e-05
0.9999964,3.2407047e-06,3.5723457e-07,2.9508978e-08,0.4355905,0.43013498,0.109309286,0.024938714,2.6525375e-05
0.99999666,2.910257e-06,5.2504333e-07,3.7335095e-08,0.4286932,0.4295137,0.14106423,0.0006953796,3.3360207e-05
0.9999608,2.7241553e-05,1.1632753e-05,1.9309968e-07,0.42935076,0.42534477,0.14486404,0.00040013608,4.0251765e-05
0.98945415,0.008177477,0.002221808,0.00014649774,0.44016537,0.4362366,0.12338311,0.00017051802,4.442073e-05
0.9983576,0.0012999367,0.0003053503,3.705764e-05,0.45941997,0.4589306,0.08155094,4.861979e-05,4.9878025e-05
0.950621,0.038161144,0.00080983917,0.01040804,0.46526337,0.46451554,0.070135556,3.287916e-05,5.2728028e-05
0.94738764,0.0403734,0.0016963707,0.010542587,0.47050118,0.47234887,0.057066377,2.2475855e-05,6.104969e-05
0.9070335,0.05077363,0.0007314371,0.04146132,0.46418273,0.46334937,0.07238093,3.523904e-05,5.1831146e-05
0.94955313,0.037990227,0.0010694561,0.011387174,0.45016858,0.44540837,0.1042954,8.14501e-05,4.6150457e-05
0.9068038,0.049314126,0.001683977,0.04219815,0.4449919,0.44367665,0.11117363,0.00011241981,4.538196e-05
0.882503,0.06250513,0.0015225731,0.053469304,0.45053488,0.44488668,0.10445265,7.998379e-05,4.576751e-05
0.88913256,0.05447867,0.0009888968,0.05539991,0.46616492,0.46187854,0.07187402,3.0229703e-05,5.2214862e-05
0.91074795,0.06824694,0.007916998,0.013088069,0.46535927,0.46503952,0.06951548,3.2744858e-05,5.308961e-05
0.9195847,0.065067045,0.010305142,0.005043076,0.4309671,0.43259928,0.13559191,0.0008101966,3.1573694e-05
0.9206469,0.06455822,0.010894593,0.003900131,0.44175795,0.4379719,0.12003932,0.00018666901,4.4270135e-05
0.91240096,0.070949376,0.015392618,0.0012570621,0.43287462,0.42569253,0.14109552,0.00029357255,4.3669672e-05
0.8923908,0.08230212,0.02505671,0.00025043092,0.4302382,0.42638502,0.1429383,0.00039888604,3.9623526e-05
0.8998312,0.061170146,0.03895304,4.5577915e-05,0.43025073,0.43244433,0.13622978,0.0010449894,3.0196848e-05
0.9149383,0.053378858,0.031579867,0.000103001985,0.41885728,0.3930807,0.16487782,0.023148863,3.539262e-05
0.91088134,0.057304546,0.03171448,9.956635e-05,0.41918728,0.4041598,0.16391271,0.012707981,3.2193882e-05
0.9181835,0.055244952,0.026367845,0.0002037145,0.4322317,0.4368462,0.12955649,0.0013377682,2.7806029e-05
0.9229441,0.06157823,0.011212776,0.0042648874,0.4298947,0.42195475,0.1253826,0.022740452,2.7569724e-05
0.9311205,0.051755376,0.012744689,0.0043794876,0.42889276,0.41645283,0.08154426,0.07308401,2.6178435e-05
0.9231912,0.054084312,0.0072729266,0.015451581,0.41434053,0.40691763,0.07184289,0.1068733,2.5721783e-05
0.9294386,0.05313571,0.012480553,0.004945123,0.4134185,0.40615046,0.07244784,0.107957266,2.5816498e-05
0.9336123,0.047945686,0.01679142,0.0016506681,0.40929344,0.4033486,0.07088124,0.11645057,2.6110027e-05
0.9350319,0.048653457,0.012126862,0.004187711,0.43509915,0.42388308,0.07015735,0.07083564,2.4779805e-05
0.9317987,0.050607268,0.0150149,0.002579151,0.425095,0.41009966,0.095753565,0.06902366,2.80634e-05
0.91693336,0.064875185,0.009016631,0.009174835,0.45247507,0.45711756,0.089362666,0.0010188151,2.5948879e-05
0.9117599,0.06595721,0.02185922,0.0004236627,0.44428402,0.44782004,0.10738391,0.0004810849,3.1008523e-05
0.89527243,0.056391798,0.0033102627,0.045025475,0.45706707,0.45268437,0.090075925,0.00012885893,4.3788055e-05
0.9190467,0.054414026,0.005986862,0.02055236,0.44925207,0.44675258,0.10372459,0.0002326861,3.8122285e-05
0.9077221,0.048038717,0.0011909119,0.04304822,0.42645532,0.4276213,0.1441313,0.0017628347,2.9114468e-05
0.97054636,0.024438674,0.00076034066,0.00425452,0.44401062,0.44190562,0.113902725,0.0001363259,4.476953e-05
0.93652636,0.04657105,0.00057169044,0.016330903,0.42630103,0.42704335,0.14565426,0.0009691175,3.227897e-05
0.9213071,0.048776478,0.00067904254,0.029237285,0.4498649,0.44805408,0.101949826,8.434178e-05,4.68489e-05
0.9947995,0.0051509547,2.308043e-05,2.6404823e-05,0.44697195,0.4457362,0.10714118,0.00010491401,4.5721295e-05
0.9965783,0.003414402,5.4513353e-06,1.9435258e-06,0.46547207,0.4664846,0.067956395,3.2794847e-05,5.4169795e-05
0.99941564,0.00058015785,3.2277344e-06,9.691204e-07,0.46167207,0.45913696,0.07908338,5.634632e-05,5.128273e-05
0.99946517,0.0005322987,2.0282323e-06,5.0063426e-07,0.4469562,0.44523394,0.10765091,0.00011361861,4.5392495e-05
0.9999416,5.7814967e-05,4.532905e-07,6.301816e-08,0.47231415,0.4712659,0.056328423,3.1707794e-05,5.9766422e-05
0.9999901,9.524628e-06,3.3449055e-07,3.364589e-08,0.47427696,0.47489512,0.050738033,2.643784e-05,6.338469e-05
0.99999785,1.5897623e-06,5.9078576e-07,2.6955066e-08,0.44288906,0.44666514,0.10987267,0.0005426187,3.0420142e-05
0.9999976,1.8449317e-06,5.558833e-07,2.7944486e-08,0.46094605,0.4591062,0.07975685,0.00015290288,3.8037022e-05
0.99999774,1.5499835e-06,7.379577e-07,3.1109526e-08,0.4655744,0.4628609,0.071340136,0.00019050793,3.410063e-05
0.99999785,1.5338671e-06,6.358846e-07,2.7805832e-08,0.4722572,0.47191694,0.055313963,0.00048545067,2.6575106e-05
0.99999774,1.6586259e-06,5.7049914e-07,2.6908626e-08,0.46895114,0.46527544,0.06566253,5.964788e-05,5.1329735e-05
0.9999975,2.0604518e-06,5.0529485e-07,2.6520967e-08,0.49129525,0.49758142,0.010859174,6.1418928e-06,0.00025792318
0.9999939,5.670253e-06,3.294489e-07,2.6749634e-08,0.47882187,0.47655457,0.04448758,9.6859716e-05,3.9183822e-05
0.9999963,3.3839951e-06,3.481956e-07,2.6211454e-08,0.47175556,0.47287795,0.054696035,0.00064464565,2.567501e-05
0.99999726,1.6731777e-06,1.0547982e-06,2.43357e-08,0.46434957,0.45481414,0.0006485052,0.07984292,0.000344807
0.99999774,1.4231332e-06,8.6721604e-07,2.6044994e-08,0.48844942,0.509993,0.0006091288,0.00032707743,0.00062138337
0.999998,1.4663481e-06,6.2834454e-07,2.6267152e-08,0.5037037,0.4953481,0.00079984515,7.708845e-05,7.112681e-05
0.99999714,2.4491762e-06,4.0809834e-07,2.4439428e-08,0.48806712,0.49651152,0.015243609,6.915302e-06,0.00017085912
0.999997,2.4807675e-06,4.421251e-07,2.5403676e-08,0.4771375,0.47807205,0.044700235,2.4022766e-05,6.6067805e-05
0.9999969,2.7322296e-06,4.1274302e-07,2.4669138e-08,0.500328,0.49092588,0.008584549,0.00012482824,3.6758942e-05
0.99998736,1.2314484e-05,3.3220323e-07,3.3572142e-08,0.49923074,0.4908102,0.0093988655,0.0005334419,2.6802518e-05
0.99999774,1.5462895e-06,7.131491e-07,3.037746e-08,0.4741126,0.47055674,0.055102102,0.00019653648,3.1959473e-05
0.99999785,1.53399e-06,6.443307e-07,2.8069815e-08,0.45627564,0.4578825,0.08535518,0.0004573478,2.9374762e-05
0.99999774,1.4228007e-06,8.8341005e-07,2.7115794e-08,0.48133686,0.4773307,0.041129272,0.00017118547,3.1917134e-05
0.99999785,1.389138e-06,6.814197e-07,2.3088015e-08,0.45137012,0.448214,0.10017682,0.0001996193,3.9452974e-05
0.99999785,1.6662154e-06,4.760916e-07,2.3938052e-08,0.44461942,0.44059962,0.11454638,0.00019097571,4.357428e-05
0.9999975,1.555557e-06,9.237938e-07,2.3904736e-08,0.46066535,0.4609757,0.078263,4.5088844e-05,5.083365e-05
